what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1322134204279
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1322134204279
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1322134204279
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1322134204280
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1322134204280
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1322134204281
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.1.v20110728-0200,"org.eclipse.mylyn.tasks.ui",1322134204282
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1322134204283
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1322134204283
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1322134204284
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.12.1.20110112-1712,"org.maven.ide.eclipse.maven_model_edit",1322134204284
os,sysinfo,,,"win32",1322134204287
arch,sysinfo,,,"x86",1322134204287
ws,sysinfo,,,"win32",1322134204287
locale,sysinfo,,,"nl_NL",1322134204287
processors,sysinfo,,,"4",1322134204287
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322134204287
java.runtime.version,sysinfo,,,"1.7.0-b147",1322134204287
java.specification.name,sysinfo,,,"Java Platform API Specification",1322134204287
java.specification.vendor,sysinfo,,,"Oracle Corporation",1322134204287
java.specification.version,sysinfo,,,"1.7",1322134204287
java.vendor,sysinfo,,,"Oracle Corporation",1322134204287
java.version,sysinfo,,,"1.7.0",1322134204287
java.vm.info,sysinfo,,,"mixed mode, sharing",1322134204287
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1322134204287
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322134204287
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1322134204287
java.vm.specification.version,sysinfo,,,"1.7",1322134204287
java.vm.vendor,sysinfo,,,"Oracle Corporation",1322134204287
java.vm.version,sysinfo,,,"21.0-b17",1322134204287
started,bundle,org.ebayopensource.turmeric.eclipse.utils,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.utils",1322134204787
started,bundle,org.ebayopensource.turmeric.eclipse.repositorysystem.imp,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.repositorysystem.imp",1322134204799
started,bundle,org.ebayopensource.turmeric.eclipse.logging,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.logging",1322134204800
started,bundle,org.ebayopensource.turmeric.eclipse.buildsystem,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.buildsystem",1322134204806
started,bundle,org.ebayopensource.turmeric.eclipse.build,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.build",1322134204809
started,bundle,org.ebayopensource.turmeric.eclipse.repositorysystem,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.repositorysystem",1322134204830
started,bundle,org.ebayopensource.turmeric.eclipse.codegen,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.codegen",1322134204837
started,bundle,org.ebayopensource.turmeric.eclipse.validator,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.validator",1322134204846
started,bundle,org.ebayopensource.turmeric.eclipse.soatools,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.soatools",1322134204869
started,bundle,org.ebayopensource.turmeric.eclipse.resources,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.resources",1322134204905
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1322134204943
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1322134204946
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1322134204981
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1322134205743
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1322134205750
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1322134205928
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1322134205929
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1322134205931
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1322134205931
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1322134205938
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1322134205945
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1322134205951
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1322134205956
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1322134205961
started,bundle,org.eclipse.jst.jee.ui,1.0.305.v201105110300,"org.eclipse.jst.jee.ui",1322134206023
started,bundle,org.eclipse.jst.j2ee.ui,1.1.405.v201104141600,"org.eclipse.jst.j2ee.ui",1322134206027
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1322134206029
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1322134206057
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1322134206061
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1322134206066
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1322134206077
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1322134206095
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1322134206097
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1322134206105
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1322134206306
started,bundle,org.ebayopensource.turmeric.eclipse.maven.core,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.maven.core",1322134206464
started,bundle,org.ebayopensource.turmeric.eclipse.maven.sconfig,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.maven.sconfig",1322134206465
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1322134206523
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1322134206605
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1322134206608
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322134206946
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322134207034
started,bundle,org.eclipse.jst.servlet.ui,1.1.405.v201104141500,"org.eclipse.jst.servlet.ui",1322134207428
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1322134207447
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1322134207452
error,log,,,"Unable to update index for codehaus|http://snapshots.repository.codehaus.org/",1322134208095
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322134208135
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322134208255
started,bundle,org.ebayopensource.turmeric.eclipse.exception,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.exception",1322134208943
started,bundle,org.ebayopensource.turmeric.eclipse.mavenapi,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.mavenapi",1322134208956
started,bundle,org.ebayopensource.turmeric.eclipse.config,1.0.0.201103160943,"org.ebayopensource.turmeric.eclipse.config",1322134209122
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1322134209486
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1322134213384
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1322134213386
